date,away_team_id,away_goals,home_team_id,home_goals,length_of_game_min,updated_at
2022-04-16,New Jersey Devils,3,Seattle Kraken,4,160,2023-09-25
2022-04-16,Minnesota Wild,5,St. Louis Blues,6,163,2023-09-25
2022-04-16,Winnipeg Jets,4,Tampa Bay Lightning,7,147,2023-09-25
2022-04-17,Columbus Blue Jackets,4,Anaheim Ducks,6,144,2023-09-25
2022-04-17,Florida Panthers,6,Detroit Red Wings,1,143,2023-09-25
2022-04-17,San Jose Sharks,4,Minnesota Wild,5,148,2023-09-25
2022-04-17,St. Louis Blues,8,Nashville Predators,3,150,2023-09-25
2022-04-17,Buffalo Sabres,5,Philadelphia Flyers,3,148,2023-09-25
2022-04-17,New York Islanders,2,Toronto Maple Leafs,4,149,2023-09-25
2022-04-18,Carolina Hurricanes,5,Arizona Coyotes,3,147,2023-09-25
2022-04-18,Calgary Flames,5,Chicago Blackhawks,2,143,2023-09-25
2022-04-18,Washington Capitals,3,Colorado Avalanche,2,148,2023-09-25
2022-04-18,Ottawa Senators,2,Seattle Kraken,4,151,2023-09-25
2022-04-18,Dallas Stars,2,Vancouver Canucks,6,149,2023-09-25
2022-04-18,New Jersey Devils,3,Vegas Golden Knights,2,144,2023-09-25
2022-04-19,Los Angeles Kings,2,Anaheim Ducks,1,144,2023-09-25
2022-04-19,Minnesota Wild,2,Montreal Canadiens,0,146,2023-09-25
2022-04-19,Calgary Flames,2,Nashville Predators,3,163,2023-09-25
2022-04-19,Florida Panthers,3,New York Islanders,2,148,2023-09-25
2022-04-19,Winnipeg Jets,0,New York Rangers,3,143,2023-09-25
2022-04-19,Columbus Blue Jackets,2,San Jose Sharks,3,138,2023-09-25
2022-04-19,Boston Bruins,3,St. Louis Blues,2,149,2023-09-25
2022-04-19,Detroit Red Wings,4,Tampa Bay Lightning,3,151,2023-09-25
2022-04-19,Philadelphia Flyers,2,Toronto Maple Leafs,5,149,2023-09-25
2022-04-19,Ottawa Senators,4,Vancouver Canucks,3,28,2023-09-25
2022-04-20,Chicago Blackhawks,4,Arizona Coyotes,3,155,2023-09-25
2022-04-20,Dallas Stars,2,Edmonton Oilers,5,147,2023-09-25
2022-04-20,Colorado Avalanche,2,Seattle Kraken,3,137,2023-09-25
2022-04-20,Washington Capitals,3,Vegas Golden Knights,4,158,2023-09-25
2022-04-21,Winnipeg Jets,2,Carolina Hurricanes,4,146,2023-09-25
2022-04-21,Dallas Stars,2,Calgary Flames,4,147,2023-09-25
2022-04-21,Detroit Red Wings,2,Florida Panthers,5,146,2023-09-25
2022-04-21,Chicago Blackhawks,1,Los Angeles Kings,4,137,2023-09-25
2022-04-21,Vancouver Canucks,3,Minnesota Wild,6,148,2023-09-25
2022-04-21,Philadelphia Flyers,6,Montreal Canadiens,3,150,2023-09-25
2022-04-21,Buffalo Sabres,5,New Jersey Devils,2,139,2023-09-25
2022-04-21,New York Rangers,6,New York Islanders,3,136,2023-09-25
2022-04-21,Boston Bruins,0,Pittsburgh Penguins,4,150,2023-09-25
2022-04-21,St. Louis Blues,3,San Jose Sharks,1,135,2023-09-25
2022-04-21,Toronto Maple Leafs,1,Tampa Bay Lightning,8,167,2023-09-25
2022-04-22,Washington Capitals,2,Arizona Coyotes,0,143,2023-09-25
2022-04-22,Ottawa Senators,2,Columbus Blue Jackets,1,160,2023-09-25
2022-04-22,Colorado Avalanche,3,Edmonton Oilers,6,149,2023-09-25
2022-04-22,Seattle Kraken,3,Minnesota Wild,6,146,2023-09-25
2022-04-23,St. Louis Blues,5,Arizona Coyotes,4,143,2023-09-25
2022-04-23,New York Rangers,1,Boston Bruins,3,146,2023-09-25
2022-04-23,New York Islanders,3,Buffalo Sabres,5,141,2023-09-25
2022-04-23,Vancouver Canucks,3,Calgary Flames,6,151,2023-09-25
2022-04-23,Seattle Kraken,2,Dallas Stars,3,149,2023-09-25
2022-04-23,Pittsburgh Penguins,7,Detroit Red Wings,2,146,2023-09-25
2022-04-23,Toronto Maple Leafs,2,Florida Panthers,3,149,2023-09-25
2022-04-23,Anaheim Ducks,2,Los Angeles Kings,4,148,2023-09-25
2022-04-23,Carolina Hurricanes,3,New Jersey Devils,2,147,2023-09-25
2022-04-23,Montreal Canadiens,4,Ottawa Senators,6,157,2023-09-25
2022-04-23,Chicago Blackhawks,1,San Jose Sharks,4,135,2023-09-25
2022-04-23,Nashville Predators,2,Tampa Bay Lightning,6,152,2023-09-25
2022-04-24,St. Louis Blues,6,Anaheim Ducks,3,146,2023-09-25
2022-04-24,Edmonton Oilers,2,Columbus Blue Jackets,5,147,2023-09-25
2022-04-24,Tampa Bay Lightning,8,Florida Panthers,4,164,2023-09-25
2022-04-24,Boston Bruins,5,Montreal Canadiens,3,153,2023-09-25
2022-04-24,Detroit Red Wings,3,New Jersey Devils,0,133,2023-09-25
2022-04-24,Minnesota Wild,5,Nashville Predators,4,169,2023-09-25
2022-04-24,Carolina Hurricanes,5,New York Islanders,2,140,2023-09-25
2022-04-24,Pittsburgh Penguins,1,Philadelphia Flyers,4,157,2023-09-25
2022-04-24,San Jose Sharks,5,Vegas Golden Knights,4,166,2023-09-25
2022-04-24,Colorado Avalanche,1,Winnipeg Jets,4,147,2023-09-25
2022-04-24,Toronto Maple Leafs,4,Washington Capitals,3,167,2023-09-25
2022-04-25,Philadelphia Flyers,1,Chicago Blackhawks,3,146,2023-09-25
2022-04-26,Florida Panthers,2,Boston Bruins,4,154,2023-09-25
2022-04-26,St. Louis Blues,3,Colorado Avalanche,5,150,2023-09-25
2022-04-26,Vegas Golden Knights,2,Dallas Stars,3,170,2023-09-25
2022-04-26,Arizona Coyotes,5,Minnesota Wild,3,152,2023-09-25
2022-04-26,Calgary Flames,5,Nashville Predators,4,170,2023-09-25
2022-04-26,Carolina Hurricanes,4,New York Rangers,3,151,2023-09-25
2022-04-26,New Jersey Devils,4,Ottawa Senators,5,158,2023-09-25
2022-04-26,Edmonton Oilers,5,Pittsburgh Penguins,1,146,2023-09-25
2022-04-26,Anaheim Ducks,5,San Jose Sharks,2,146,2023-09-25
2022-04-26,Columbus Blue Jackets,1,Tampa Bay Lightning,4,135,2023-09-25
2022-04-26,Detroit Red Wings,0,Toronto Maple Leafs,3,140,2023-09-25
2022-04-26,Seattle Kraken,2,Vancouver Canucks,5,141,2023-09-25
2022-04-26,New York Islanders,4,Washington Capitals,1,141,2023-09-25
2022-04-27,Vegas Golden Knights,3,Chicago Blackhawks,4,155,2023-09-25
2022-04-27,Arizona Coyotes,4,Dallas Stars,3,160,2023-09-25
2022-04-27,Montreal Canadiens,4,New York Rangers,3,143,2023-09-25
2022-04-27,Los Angeles Kings,5,Seattle Kraken,3,147,2023-09-25
2022-04-27,Philadelphia Flyers,0,Winnipeg Jets,4,143,2023-09-25
2022-04-28,Buffalo Sabres,0,Boston Bruins,5,152,2023-09-25
2022-04-28,New Jersey Devils,3,Carolina Hurricanes,6,142,2023-09-25
2022-04-28,Tampa Bay Lightning,2,Columbus Blue Jackets,5,149,2023-09-25
2022-04-28,Nashville Predators,5,Colorado Avalanche,4,172,2023-09-25
2022-04-28,San Jose Sharks,4,Edmonton Oilers,5,149,2023-09-25
2022-04-28,Calgary Flames,2,Minnesota Wild,3,145,2023-09-25
2022-04-28,Washington Capitals,1,New York Islanders,5,146,2023-09-25
2022-04-28,Florida Panthers,4,Ottawa Senators,0,134,2023-09-25
2022-04-28,Los Angeles Kings,2,Vancouver Canucks,3,145,2023-09-25
2022-04-29,Nashville Predators,4,Arizona Coyotes,5,151,2023-09-25
2022-04-29,Chicago Blackhawks,2,Buffalo Sabres,3,140,2023-09-25
2022-04-29,Anaheim Ducks,2,Dallas Stars,4,135,2023-09-25
2022-04-29,Vancouver Canucks,2,Edmonton Oilers,3,154,2023-09-25
2022-04-29,Colorado Avalanche,1,Minnesota Wild,4,149,2023-09-25
2022-04-29,Florida Panthers,2,Montreal Canadiens,10,148,2023-09-25
2022-04-29,Detroit Red Wings,5,New Jersey Devils,3,137,2023-09-25
2022-04-29,Tampa Bay Lightning,6,New York Islanders,4,146,2023-09-25
2022-04-29,Washington Capitals,2,New York Rangers,3,148,2023-09-25
2022-04-29,Ottawa Senators,4,Philadelphia Flyers,2,153,2023-09-25
2022-04-29,Columbus Blue Jackets,3,Pittsburgh Penguins,5,149,2023-09-25
2022-04-29,San Jose Sharks,0,Seattle Kraken,3,136,2023-09-25
2022-04-29,Vegas Golden Knights,7,St. Louis Blues,4,143,2023-09-25
2022-04-29,Boston Bruins,2,Toronto Maple Leafs,5,149,2023-09-25
2022-04-29,Calgary Flames,1,Winnipeg Jets,3,141,2023-09-25
2022-05-01,Seattle Kraken,3,Winnipeg Jets,4,130,2023-09-25
2022-05-02,Los Angeles Kings,4,Edmonton Oilers,3,157,2023-09-25
2022-05-02,Boston Bruins,1,Carolina Hurricanes,5,160,2023-09-25
2022-05-02,Tampa Bay Lightning,0,Toronto Maple Leafs,5,160,2023-09-25
2022-05-02,St. Louis Blues,4,Minnesota Wild,0,150,2023-09-25
2022-05-03,Dallas Stars,0,Calgary Flames,1,151,2023-09-25
2022-05-03,Nashville Predators,2,Colorado Avalanche,7,164,2023-09-25
2022-05-03,Washington Capitals,4,Florida Panthers,2,149,2023-09-25
2022-05-03,Pittsburgh Penguins,4,New York Rangers,3,277,2023-09-25
2022-05-04,Boston Bruins,2,Carolina Hurricanes,5,173,2023-09-25
2022-05-04,Los Angeles Kings,0,Edmonton Oilers,6,156,2023-09-25
2022-05-04,St. Louis Blues,2,Minnesota Wild,6,160,2023-09-25
2022-05-04,Tampa Bay Lightning,5,Toronto Maple Leafs,3,155,2023-09-25
2022-05-05,Washington Capitals,1,Florida Panthers,5,157,2023-09-25
2022-05-05,Pittsburgh Penguins,2,New York Rangers,5,155,2023-09-25
2022-05-05,Nashville Predators,1,Colorado Avalanche,2,182,2023-09-25
2022-05-05,Dallas Stars,2,Calgary Flames,0,149,2023-09-25
2022-05-06,Carolina Hurricanes,2,Boston Bruins,4,162,2023-09-25
2022-05-06,Edmonton Oilers,8,Los Angeles Kings,2,155,2023-09-25
2022-05-06,Minnesota Wild,5,St. Louis Blues,1,150,2023-09-25
2022-05-06,Toronto Maple Leafs,5,Tampa Bay Lightning,2,155,2023-09-25
2022-05-07,Calgary Flames,2,Dallas Stars,4,161,2023-09-25
2022-05-07,Colorado Avalanche,7,Nashville Predators,3,157,2023-09-25
2022-05-07,New York Rangers,4,Pittsburgh Penguins,7,150,2023-09-25
2022-05-07,Florida Panthers,1,Washington Capitals,6,154,2023-09-25
2022-05-08,Carolina Hurricanes,2,Boston Bruins,5,163,2023-09-25
2022-05-08,Toronto Maple Leafs,3,Tampa Bay Lightning,7,154,2023-09-25
2022-05-08,Edmonton Oilers,0,Los Angeles Kings,4,159,2023-09-25
2022-05-08,Minnesota Wild,2,St. Louis Blues,5,156,2023-09-25
2022-05-09,Calgary Flames,4,Dallas Stars,1,155,2023-09-25
2022-05-09,Colorado Avalanche,5,Nashville Predators,3,157,2023-09-25
2022-05-09,New York Rangers,2,Pittsburgh Penguins,7,142,2023-09-25
2022-05-09,Florida Panthers,3,Washington Capitals,2,168,2023-09-25
2022-05-10,Tampa Bay Lightning,3,Toronto Maple Leafs,4,150,2023-09-25
2022-05-10,St. Louis Blues,5,Minnesota Wild,2,146,2023-09-25
2022-05-10,Los Angeles Kings,5,Edmonton Oilers,4,173,2023-09-25
2022-05-10,Boston Bruins,1,Carolina Hurricanes,5,158,2023-09-25
2022-05-11,Dallas Stars,1,Calgary Flames,3,145,2023-09-25
2022-05-11,Washington Capitals,3,Florida Panthers,5,160,2023-09-25
2022-05-11,Pittsburgh Penguins,3,New York Rangers,5,152,2023-09-25
2022-05-12,Carolina Hurricanes,2,Boston Bruins,5,149,2023-09-25
2022-05-12,Edmonton Oilers,4,Los Angeles Kings,2,165,2023-09-25
2022-05-12,Minnesota Wild,1,St. Louis Blues,5,149,2023-09-25
2022-05-12,Toronto Maple Leafs,3,Tampa Bay Lightning,4,197,2023-09-25
2022-05-13,Florida Panthers,4,Washington Capitals,3,187,2023-09-25
2022-05-13,New York Rangers,5,Pittsburgh Penguins,3,150,2023-09-25
2022-05-13,Calgary Flames,2,Dallas Stars,4,153,2023-09-25
2022-05-14,Boston Bruins,2,Carolina Hurricanes,3,156,2023-09-25
2022-05-14,Tampa Bay Lightning,2,Toronto Maple Leafs,1,152,2023-09-25
2022-05-14,Los Angeles Kings,0,Edmonton Oilers,2,155,2023-09-25
2022-05-15,Dallas Stars,2,Calgary Flames,3,202,2023-09-25
2022-05-15,Pittsburgh Penguins,3,New York Rangers,4,182,2023-09-25
2022-05-17,St. Louis Blues,2,Colorado Avalanche,3,166,2023-09-25
2022-05-17,Tampa Bay Lightning,4,Florida Panthers,1,158,2023-09-25
2022-05-18,New York Rangers,1,Carolina Hurricanes,2,160,2023-09-25
2022-05-18,Edmonton Oilers,6,Calgary Flames,9,165,2023-09-25
2022-05-19,St. Louis Blues,4,Colorado Avalanche,1,150,2023-09-25
2022-05-19,Tampa Bay Lightning,2,Florida Panthers,1,142,2023-09-25
2022-05-20,Edmonton Oilers,5,Calgary Flames,3,166,2023-09-25
2022-05-20,New York Rangers,0,Carolina Hurricanes,2,154,2023-09-25
2022-05-21,Colorado Avalanche,5,St. Louis Blues,2,152,2023-09-25
2022-05-22,Calgary Flames,1,Edmonton Oilers,4,158,2023-09-25
2022-05-22,Carolina Hurricanes,1,New York Rangers,3,154,2023-09-25
2022-05-22,Florida Panthers,1,Tampa Bay Lightning,5,154,2023-09-25
2022-05-23,Colorado Avalanche,6,St. Louis Blues,3,152,2023-09-25
2022-05-23,Florida Panthers,0,Tampa Bay Lightning,2,166,2023-09-25
2022-05-24,Calgary Flames,3,Edmonton Oilers,5,147,2023-09-25
2022-05-24,Carolina Hurricanes,1,New York Rangers,4,144,2023-09-25
2022-05-25,St. Louis Blues,5,Colorado Avalanche,4,173,2023-09-25
2022-05-26,Edmonton Oilers,5,Calgary Flames,4,168,2023-09-25
2022-05-26,New York Rangers,1,Carolina Hurricanes,3,152,2023-09-25
2022-05-27,Colorado Avalanche,3,St. Louis Blues,2,146,2023-09-25
2022-05-28,Carolina Hurricanes,2,New York Rangers,5,153,2023-09-25
2022-05-30,New York Rangers,6,Carolina Hurricanes,2,161,2023-09-25
2022-05-31,Edmonton Oilers,6,Colorado Avalanche,8,163,2023-09-25
2022-06-01,Tampa Bay Lightning,2,New York Rangers,6,154,2023-09-25
2022-06-02,Edmonton Oilers,0,Colorado Avalanche,4,156,2023-09-25
2022-06-03,Tampa Bay Lightning,2,New York Rangers,3,147,2023-09-25
2022-06-04,Colorado Avalanche,4,Edmonton Oilers,2,155,2023-09-25
2022-06-05,New York Rangers,2,Tampa Bay Lightning,3,154,2023-09-25
2022-06-06,Colorado Avalanche,6,Edmonton Oilers,5,173,2023-09-25
2022-06-07,New York Rangers,1,Tampa Bay Lightning,4,160,2023-09-25
2022-06-09,Tampa Bay Lightning,3,New York Rangers,1,147,2023-09-25
2022-06-11,New York Rangers,1,Tampa Bay Lightning,2,148,2023-09-25
2022-06-15,Tampa Bay Lightning,3,Colorado Avalanche,4,170,2023-09-25
2022-06-18,Tampa Bay Lightning,0,Colorado Avalanche,7,153,2023-09-25
2022-06-20,Colorado Avalanche,2,Tampa Bay Lightning,6,170,2023-09-25
2022-06-22,Colorado Avalanche,3,Tampa Bay Lightning,2,185,2023-09-25
2022-06-24,Tampa Bay Lightning,3,Colorado Avalanche,2,162,2023-09-25
2022-06-26,Colorado Avalanche,2,Tampa Bay Lightning,1,149,2023-09-25
